date,nav,scheme_code,scheme_name,fund_house,scheme_category,normalized
2016-02-24,125.2591,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,121.60381104383342
2016-02-25,124.949,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,121.30276032732105
2016-02-26,125.1214,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,121.47012938093837
2016-02-29,126.2203,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,122.5369614750223
2016-03-01,126.3215,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,122.63520827447748
2016-03-02,126.329,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,122.64248941080074
2016-03-03,126.2671,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,122.58239576567944
2016-03-04,126.4923,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,122.8010240190125
2016-03-08,126.6189,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,122.92392960014912
2016-03-09,126.6695,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,122.97305299987671
2016-03-10,126.723,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,123.02499177231596
2016-03-11,126.7653,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,123.06605738117914
2016-03-14,127.0352,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,123.32808120699883
2016-03-15,127.1887,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,123.47710179708152
2016-03-16,127.3719,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,123.65495568700435
2016-03-17,127.7124,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,123.98551927608031
2016-03-18,127.7673,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,124.03881719396658
2016-03-21,128.0543,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,124.31744201060329
2016-03-22,128.0579,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,124.32093695603844
2016-03-23,128.0675,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,124.33025681053222
2016-03-28,128.3103,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,124.56597146377054
2016-03-29,128.2341,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,124.49199511872622
2016-03-30,128.2653,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,124.52228464583096
2016-03-31,128.5789,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,124.82673322596087
2016-04-04,129.038,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.27243585076197
2016-04-05,129.0831,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.31621975051914
2016-04-06,129.1903,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.42029145903294
2016-04-07,129.3494,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.57474863090367
2016-04-11,129.6038,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.82172477498862
2016-04-12,129.6858,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.90133186545626
2016-04-13,129.5595,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.77871752977258
2016-04-18,129.752,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.96560002873623
2016-04-20,129.7601,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.97346365596535
2016-04-21,129.6356,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.85259679299925
2016-04-22,129.7155,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.93016516529636
2016-04-25,129.7723,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.98530763771784
2016-04-26,129.7797,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,125.99249169222345
2016-04-27,129.7993,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.01151972848156
2016-04-28,129.8405,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.05151743735067
2016-04-29,129.9119,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.1208338551481
2016-05-02,129.9765,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.18354870934576
2016-05-03,129.9719,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.17908294573418
2016-05-04,130.0353,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.24063281812013
2016-05-05,130.0702,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.2745143724777
2016-05-06,130.0972,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.30072646324142
2016-05-09,130.2163,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.41635090805478
2016-05-10,130.2617,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.4604260532649
2016-05-11,130.3016,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.49916169850465
2016-05-12,130.371,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.56653647994922
2016-05-13,130.3528,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.54886758913811
2016-05-16,130.426,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.61993147965309
2016-05-17,130.4413,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.63478499775258
2016-05-18,130.4225,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.61653361603561
2016-05-19,130.4821,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.6743943793511
2016-05-20,130.4614,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.6542984430989
2016-05-23,130.5755,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.76506879703008
2016-05-24,130.6043,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.7930283605114
2016-05-25,130.6325,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.82040543308685
2016-05-26,130.6326,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.82050251490449
2016-05-27,130.6615,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.84855916020345
2016-05-30,130.7441,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.92874874157694
2016-05-31,130.7549,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.93923357788243
2016-06-01,130.7344,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.91933180526551
2016-06-02,130.7746,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.95835869595818
2016-06-03,130.8097,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,126.99243441395105
2016-06-06,130.9418,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.12067949505806
2016-06-07,130.9498,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.12844604046954
2016-06-08,130.9713,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.14931863126289
2016-06-09,131.006,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.18300602198515
2016-06-10,131.0328,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.2090239491136
2016-06-13,131.0126,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.18941342194961
2016-06-14,131.0472,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.22300373085427
2016-06-15,131.088,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.26261311245278
2016-06-16,131.1648,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.33717194840297
2016-06-17,131.1983,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.36969435731349
2016-06-20,131.2455,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.41551697524122
2016-06-21,131.3168,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.48473631122101
2016-06-22,131.4024,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.56783834712381
2016-06-23,131.4681,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.63162110131556
2016-06-24,131.4875,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.65045497393841
2016-06-27,131.6653,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.82306644570846
2016-06-28,131.7077,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.86422913638927
2016-06-29,131.8008,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,127.95461230861535
2016-06-30,131.8646,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,128.01655050827185
2016-07-01,132.0459,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,128.19255984365944
2016-07-04,132.1492,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,128.29284536128515
2016-07-05,132.3858,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,128.52254094182953
2016-07-07,132.5112,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,128.64428154115444
2016-07-08,132.5679,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,128.6993269317583
2016-07-11,132.6835,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,128.8115535129541
2016-07-12,133.0156,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,129.13396222934804
2016-07-13,133.3212,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,129.43064426406644
2016-07-14,133.3927,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,129.5000577636815
2016-07-15,133.4658,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,129.57102457237886
2016-07-18,133.4825,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,129.5872372359253
2016-07-19,133.6134,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,129.7143173352206
2016-07-20,133.7495,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,129.84644568903335
2016-07-21,133.8544,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,129.94828451574134
2016-07-22,133.9622,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,130.05293871516096
2016-07-25,134.0989,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,130.18564955987958
2016-07-26,134.1531,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,130.23826790504233
2016-07-27,134.1788,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,130.2632179321767
2016-07-28,134.5985,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,130.6706703208263
2016-07-29,134.7325,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,130.8007599564685
2016-08-01,134.9712,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.03249425518345
2016-08-02,134.8488,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,130.91366611038788
2016-08-03,134.7377,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,130.80580821098596
2016-08-04,134.8655,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,130.9298787739343
2016-08-05,134.9377,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,130.9999718462729
2016-08-08,135.0387,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.0980244820928
2016-08-09,135.3606,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.41053085308707
2016-08-10,135.5838,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.62721747006725
2016-08-11,135.8291,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.86535916874666
2016-08-12,135.8182,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.8547772506235
2016-08-16,135.8902,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.9246761593268
2016-08-18,135.7343,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.77332560562064
2016-08-19,135.8687,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.90380356853345
2016-08-22,135.7183,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.7577925147977
2016-08-23,135.7506,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.78914994189654
2016-08-24,135.9112,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,131.94506334103193
2016-08-25,136.0296,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.06000821312176
2016-08-26,136.0743,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.1034037856084
2016-08-29,136.2205,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.24533740300313
2016-08-30,136.312,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.3341672661469
2016-08-31,136.3515,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.37251458411603
2016-09-01,136.3584,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.37921322953343
2016-09-02,136.3517,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.37270874775135
2016-09-06,136.541,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.5564846285504
2016-09-07,136.7979,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.80588781807643
2016-09-08,136.8589,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.86510772683897
2016-09-09,136.9063,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.91112450840194
2016-09-12,136.85,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.8564674450687
2016-09-14,136.8219,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.82918745431087
2016-09-15,136.8926,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.89782429938478
2016-09-16,136.971,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,132.97393644441726
2016-09-19,137.0139,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,133.0155845441863
2016-09-20,136.9986,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,133.00073102608687
2016-09-21,137.097,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,133.09625953464803
2016-09-22,137.4241,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,133.41381416015977
2016-09-23,137.5601,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,133.54584543215486
2016-09-26,137.8324,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,133.810199221598
2016-09-27,137.947,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,133.92145498461738
2016-09-28,138.0284,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.00047958417917
2016-09-29,137.7307,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,133.7114670130546
2016-09-30,137.8665,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,133.8433041214144
2016-10-03,138.2415,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.20736093757736
2016-10-04,138.5007,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.4589970089092
2016-10-05,138.9268,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.87266263388796
2016-10-06,138.8924,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.83926648861862
2016-10-07,138.7764,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.7266515801522
2016-10-10,139.0035,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.9471243880205
2016-10-13,138.9711,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.91566987910403
2016-10-14,138.8584,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.80625867061983
2016-10-17,138.8696,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.8171318341959
2016-10-18,138.9771,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.92149478816265
2016-10-19,138.9686,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.91324283366293
2016-10-20,138.92,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.8660610702882
2016-10-21,138.9252,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.87110932480564
2016-10-24,138.9892,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.9332416880975
2016-10-25,138.917,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.86314861575892
2016-10-26,138.9324,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.878099215676
2016-10-27,138.8932,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.8400431431598
2016-10-28,138.9002,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.8468388703948
2016-11-01,138.9285,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.87431302478794
2016-11-02,138.9201,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.86615815210584
2016-11-03,138.9047,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.85120755218875
2016-11-04,138.8435,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.79179347979098
2016-11-07,138.9342,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.87984668839357
2016-11-08,139.0289,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,134.97178316970192
2016-11-09,139.5353,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,135.4634054942484
2016-11-10,139.7669,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,135.68824698391063
2016-11-11,139.5813,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,135.50806313036438
2016-11-15,140.6312,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.52732513380303
2016-11-16,141.2151,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.09418586702316
2016-11-17,141.2957,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.1724338120438
2016-11-18,141.2116,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.09078800340563
2016-11-21,142.0013,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.857443117336
2016-11-22,142.0614,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.9157892897397
2016-11-23,142.3794,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.2245094698459
2016-11-24,142.9418,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.7704976122727
2016-11-25,142.7966,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.62953481305442
2016-11-28,142.3286,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.175191906483
2016-11-29,142.2212,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.07092603433398
2016-11-30,142.5417,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.38207325988122
2016-12-01,142.6678,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.50449343192963
2016-12-02,142.5539,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.39391724163374
2016-12-05,142.6727,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.50925044099415
2016-12-06,142.7747,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.60827389499048
2016-12-07,141.4759,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.3473752474373
2016-12-08,141.328,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.20379123914262
2016-12-09,141.2674,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.1449596576507
2016-12-13,141.4149,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.28815533867476
2016-12-14,141.4995,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.37028655640114
2016-12-15,140.9543,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.84099648660901
2016-12-16,140.9144,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.8022608413693
2016-12-19,140.9731,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.85924786832598
2016-12-20,141.0514,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.93526293154082
2016-12-21,141.1187,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.00059899481485
2016-12-22,140.8922,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.78070867785246
2016-12-23,140.754,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.64654160586917
2016-12-26,140.5763,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.47402721591678
2016-12-27,140.4635,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.36451892561496
2016-12-28,140.4799,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.38044034370844
2016-12-29,140.8539,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.743526341695
2016-12-30,141.0653,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,136.94875730419326
2017-01-02,142.0128,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.868607526365
2017-01-03,141.8637,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,137.7238585362586
2017-01-04,142.1884,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.0390831981469
2017-01-05,142.1662,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.01753103463005
2017-01-06,142.1645,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.01588064373013
2017-01-09,142.1957,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.04617017083487
2017-01-10,142.2226,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.07228517978098
2017-01-11,142.2559,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.10461342505624
2017-01-12,142.4383,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.2816906604379
2017-01-13,142.3455,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.19159873366476
2017-01-16,142.3247,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.17140571559494
2017-01-17,142.4058,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.25013906970378
2017-01-18,142.3467,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.1927637154765
2017-01-19,142.2584,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.10704047049734
2017-01-20,142.294,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.14160159757841
2017-01-23,142.362,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.20761723357595
2017-01-24,142.4236,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.2674196332443
2017-01-25,142.5021,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.34362886009444
2017-01-27,142.5803,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.4195468414916
2017-01-30,142.6424,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.47983465024822
2017-01-31,142.6513,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.48847493201845
2017-02-01,142.708,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.5435203226223
2017-02-02,142.8498,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.68118234004072
2017-02-03,142.8411,,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,,,138.67273622190575
